0.33950604292062614,0.2426335620028632
0.21003336696288524,0.07625788412227923
0.08723290417438899,0.02824133167005315
0.04716233788774564,0.01671457042613504
0.03499967052290837,0.012789551577321728
0.02793641872704029,0.01063604449036018
0.022412011108528345,0.00895692484111202
0.01768716312944889,0.007405357737075157
0.013918161986825557,0.006491499214091015
0.011112792319498766,0.005798301859093564
0.00868692740630836,0.005124486213055801
0.006979552868944712,0.004619421392242063
0.005632240001637584,0.004255864499564454
0.004578202053641853,0.0039846916666387445
0.0037239023233548952,0.003882841138188176
0.0031559007815443554,0.0037194897167679227
0.0026207068672355932,0.0036588435617218515
0.002085825123000317,0.0035171825896083775
0.0018516567878974362,0.0034223859859464157
0.0017043946846686782,0.003399359260992223
0.0015087353152175172,0.00331254071753225
0.0013646453478707908,0.0033343047039032132
0.0012644337228266522,0.0032718884289426233
0.0011541781266434835,0.0031568862266757773
0.00109194806659033,0.003512478112219358
0.0009686261849054016,0.003312096264918943
0.0008932082845160785,0.003243777212242558
0.0008485507196149764,0.0030487009847705365
0.0007985360879758492,0.0030618327433998907
0.000748515476917442,0.003224268893156514
