1.1146592509746551,1.0201169299808415
0.5351889195186751,0.35143079049885273
0.2776467635163239,0.20938092093406754
0.16870918112141745,0.12902070878242905
0.10533971711461033,0.08013805173422126
0.06729250308924488,0.053311343950388786
0.04400973754801921,0.037111310489391064
0.03129859549791685,0.028019288131459194
0.02313513663464359,0.022145813473881306
0.017887094541053687,0.01782549926693636
0.013955355800821313,0.015206501422322948
0.011386648810335569,0.01191922672759657
0.009309308367249157,0.011011467436963523
0.007821188980846532,0.009365353722717951
0.00687387861078605,0.00736884902421893
0.005684223713552846,0.0068041236280061475
0.004907900630496442,0.006041933587932197
0.004341925882035866,0.004996729612519795
0.0038696425557801766,0.004479268381890672
0.0034151029944353337,0.004165167283975858
0.0031061443447002344,0.0035493061659508385
0.002873549498783957,0.0034299076624764975
0.002670947051207934,0.003091029050913428
0.002451530878066218,0.00359880358023061
0.0022900072936733653,0.0029076360885731197
0.00208087367438046,0.002286258392401082
0.001879510181689901,0.002155332139161394
0.0018361973170457143,0.0019428974886647086
0.0018260144520484444,0.001961504158151167
0.0016705401101249403,0.001842087171098683
