0.007898153737187386,0.011504
0.006596043240278959,0.004469
0.002489914884790778,0.003101
0.00213263975456357,0.002981
0.0018527430947870016,0.002483
0.0031817040871828794,0.002708
0.0012132239062339067,0.002933
0.001077459892258048,0.002229
0.001315053435973823,0.000964
0.001705109840258956,0.000956
0.0006139646284282207,0.000877
0.0011772650759667158,0.002239
0.0011523247230798006,0.001022
0.000984070124104619,0.00117
0.0005885858554393053,0.000602
0.0007708509219810367,0.000601
0.000346805842127651,0.000629
0.000752769410610199,0.000707
0.0006222795927897096,0.000869
0.00038947080611251295,0.001084
0.00030417024390771985,0.000431
0.00045250868424773216,0.000427
0.0003378125838935375,0.00048
0.00117134815081954,0.001116
0.0012064166367053986,0.001334
0.0005751501303166151,0.000852
0.00044486785191111267,0.000381
0.0002837626961991191,0.000366
0.00021367109729908407,0.000362
0.00037075913860462606,0.000566
