0.33950604292062614,0.2426335620028632
0.06904051117599011,0.0145713582216781
0.025921091743004627,0.008978930073885285
0.015326441798168115,0.006401289038227073
0.009600571494024152,0.0049596436259963985
0.0063346852799161125,0.004311580825074367
0.004413793379297623,0.0039123738777339075
0.0031090039583758855,0.003637308299384669
0.002344370337847907,0.0034860889314512287
0.00195520661968308,0.003461257681103271
0.0015177438471418543,0.0034486814416892714
0.0013575712135300423,0.0032886072758072037
0.001213595959229562,0.0033372498076701326
0.001063921373674813,0.0031981132787946916
0.0009555286824858437,0.0033085944706559827
0.0009057919133621722,0.0030651233227013573
0.0008084498836139504,0.003929510438216052
0.0006736110855201379,0.003145437590523661
0.0006602308985654814,0.0030703209438575053
0.0006303738065374394,0.002869788213984623
